bord_id,pcode,exdate,numpers
62140,20000,02May99,7
62138,20000,02May99,9
62164,20000,02May99,6
62141,20000,02May99,9
62166,20000,02May99,6
62195,20000,02May99,37
62168,20000,02May99,6
62131,20000,02May99,8
62143,20000,02May99,9
62192,20000,02May99,5
62122,20000,02May99,6
62152,20000,02May99,6
62139,20000,02May99,6
62124,20000,02May99,8
62136,20000,02May99,6
62173,20000,02May99,5
62149,20000,02May99,4
62161,20000,02May99,4
62154,20000,02May99,8
62159,20000,02May99,4
62172,20000,02May99,6
62175,20000,02May99,46
62153,20000,02May99,7
62199,20000,02May99,15
62174,20000,02May99,5
62148,20000,02May99,4
62156,20000,02May99,3
62132,20000,02May99,9
62202,20000,02May99,25
62177,20000,02May99,8
62137,20000,02May99,4
62151,20000,02May99,6
62176,20000,02May99,3
62163,20000,02May99,5
62188,20000,02May99,9
62180,20000,02May99,35
62269,24072,02May99,39
62194,24072,02May99,15
62190,24072,02May99,20
62193,24072,02May99,10
62186,24072,02May99,19
62285,24072,02May99,17
62187,24072,02May99,18
62291,24072,02May99,50
62229,24072,02May99,6
62289,24072,02May99,22
62191,24072,02May99,7
62290,24072,02May99,12
62120,24072,02May99,17
62287,24072,02May99,9
62030,-1000,03May99,64
62012,-1000,03May99,32
62029,-1000,03May99,12
62023,-1000,03May99,89
61994,-1000,03May99,28
62116,-1000,03May99,40
62028,-1000,03May99,28
62008,-1000,03May99,166
62022,-1000,03May99,22
62015,2019,03May99,13
62004,2019,03May99,7
62013,2019,03May99,8
62002,2019,03May99,6
62018,2019,03May99,7
62026,2019,03May99,3
62007,2019,03May99,10
62016,2019,03May99,6
62021,2019,03May99,27
62011,2019,03May99,6
62003,2019,03May99,7
62005,2019,03May99,8
62010,2019,03May99,5
62027,2019,03May99,16
62014,2019,03May99,8
62020,2019,03May99,8
62024,2019,03May99,2
62017,2019,03May99,10
62009,2019,03May99,11
62025,2019,03May99,6
62006,2019,03May99,5
62019,2019,03May99,6
62000,5004,03May99,1
62109,8045,03May99,43
62112,8045,03May99,29
62114,8045,03May99,5
62118,8045,03May99,30
62117,8045,03May99,25
62108,8045,03May99,40
62115,8045,03May99,22
62113,8045,03May99,7
62110,8045,03May99,44
62111,8045,03May99,7
62041,16040,03May99,23
62039,16040,03May99,10
62037,16040,03May99,11
62044,16040,03May99,8
62036,16040,03May99,7
62038,16040,03May99,9
62042,16040,03May99,6
62035,16040,03May99,8
62040,16040,03May99,9
62043,16040,03May99,6
61999,20000,03May99,7
61995,20000,03May99,2
61996,20000,03May99,6
62031,20000,03May99,1
61997,20000,03May99,6
62032,20000,03May99,1
61998,20000,03May99,10
62001,20000,03May99,6
62093,24072,03May99,20
62106,24072,03May99,5
62092,24072,03May99,18
62081,24072,03May99,17
62075,24072,03May99,12
62048,24072,03May99,22
62045,24072,03May99,25
62070,24072,03May99,7
62052,24072,03May99,17
62046,24072,03May99,20
62051,24072,03May99,17
62068,24072,03May99,18
62071,24072,03May99,30
62067,24072,03May99,18
62034,24072,03May99,20
62057,24072,03May99,4
62054,24072,03May99,28
62033,24072,03May99,21
62065,24072,03May99,20
62095,24072,03May99,15
62069,24072,03May99,11
62055,24072,03May99,27
62088,24072,03May99,20
62062,24072,03May99,25
62063,24072,03May99,25
62089,24072,03May99,31
62098,24072,03May99,4
62102,24072,03May99,3
62101,24072,03May99,3
62100,24072,03May99,4
62080,24072,03May99,35
62104,24072,03May99,21
62085,24072,03May99,18
62064,24072,03May99,9
62060,24072,03May99,19
62084,24072,03May99,18
62094,24072,03May99,27
62082,24072,03May99,33
62050,24072,03May99,22
62078,24072,03May99,16
62049,24072,03May99,21
62105,24072,03May99,10
62058,24072,03May99,18
62090,24072,03May99,23
62107,24072,03May99,34
62097,24072,03May99,37
62053,24072,03May99,17
62056,24072,03May99,5
62066,24072,03May99,27
62047,24072,03May99,28
62087,24072,03May99,20
62091,24072,03May99,31
62072,24072,03May99,12
62074,24072,03May99,9
62076,24072,03May99,5
62079,24072,03May99,20
62061,24072,03May99,36
62073,24072,03May99,6
62103,24072,03May99,3
62083,24072,03May99,17
62096,24072,03May99,15
62099,24072,03May99,4
62086,24072,03May99,18
62059,24072,03May99,27
62077,24072,03May99,20
61720,-1000,04May99,34
61806,-1000,04May99,109
61648,-1000,04May99,7
61705,-1000,04May99,6
61636,-1000,04May99,5
61679,-1000,04May99,32
61641,-1000,04May99,24
61646,-1000,04May99,46
61701,-1000,04May99,36
61714,-1000,04May99,79
61650,-1000,04May99,9
61697,-1000,04May99,189
61634,-1000,04May99,48
61711,-1000,04May99,36
61621,2019,04May99,7
61610,2019,04May99,7
61611,2019,04May99,3
61625,2019,04May99,20
61606,2019,04May99,16
61871,2019,04May99,6
61607,2019,04May99,30
61633,2019,04May99,10
61623,2019,04May99,7
61613,2019,04May99,19
61608,2019,04May99,4
61622,2019,04May99,5
61624,2019,04May99,10
61757,11019,04May99,52
61669,11019,04May99,30
61686,11019,04May99,33
61659,11019,04May99,27
61684,11019,04May99,16
61755,11019,04May99,25
61680,11019,04May99,42
61699,11019,04May99,52
61687,11019,04May99,8
61651,11019,04May99,20
61639,11019,04May99,14
61655,11019,04May99,35
61654,11019,04May99,20
61685,11019,04May99,19
61647,11019,04May99,21
61652,11019,04May99,30
61764,11019,04May99,23
61760,11019,04May99,17
61653,11019,04May99,27
61748,11019,04May99,35
61744,11019,04May99,20
61696,11019,04May99,35
61658,11019,04May99,31
61670,11019,04May99,20
61675,11019,04May99,30
61643,11019,04May99,21
61656,11019,04May99,15
61788,11019,04May99,21
61671,11019,04May99,15
61832,16040,04May99,14
61950,16040,04May99,11
61831,16040,04May99,5
61966,16040,04May99,5
61945,16040,04May99,11
61916,16040,04May99,15
61769,16040,04May99,12
61982,16040,04May99,8
61776,16040,04May99,9
61743,16040,04May99,15
61934,16040,04May99,7
61919,16040,04May99,12
61938,16040,04May99,8
61839,16040,04May99,6
61883,16040,04May99,16
61756,16040,04May99,10
61800,16040,04May99,15
61925,16040,04May99,10
61924,16040,04May99,6
61917,16040,04May99,7
61845,16040,04May99,35
61850,16040,04May99,16
61886,16040,04May99,14
61909,16040,04May99,8
61767,16040,04May99,8
61828,16040,04May99,14
61958,16040,04May99,12
61777,16040,04May99,6
61807,16040,04May99,10
61889,16040,04May99,13
61861,16040,04May99,28
61960,16040,04May99,10
61962,16040,04May99,13
61900,16040,04May99,14
61880,16040,04May99,12
61792,16040,04May99,9
61898,16040,04May99,7
61869,16040,04May99,13
61974,16040,04May99,33
61897,16040,04May99,10
61993,16040,04May99,7
61887,16040,04May99,17
61895,16040,04May99,10
61935,16040,04May99,7
61901,16040,04May99,6
61978,16040,04May99,25
61954,16040,04May99,10
61979,16040,04May99,17
61904,16040,04May99,6
61986,16040,04May99,5
61894,16040,04May99,24
61940,16040,04May99,7
61863,16040,04May99,5
61879,16040,04May99,17
61766,16040,04May99,13
61989,16040,04May99,6
61910,16040,04May99,9
61893,16040,04May99,8
61907,16040,04May99,6
61827,16040,04May99,19
61930,16040,04May99,17
61944,16040,04May99,10
61786,16040,04May99,16
61914,16040,04May99,19
61801,16040,04May99,14
61977,16040,04May99,10
61808,16040,04May99,10
61789,16040,04May99,10
61921,16040,04May99,6
61891,16040,04May99,9
61927,16040,04May99,10
61956,16040,04May99,15
61768,16040,04May99,10
61818,16040,04May99,7
61820,16040,04May99,10
61866,16040,04May99,21
61851,16040,04May99,12
61843,16040,04May99,17
61912,16040,04May99,14
61943,16040,04May99,9
61824,16040,04May99,12
61763,16040,04May99,15
61951,16040,04May99,5
61778,16040,04May99,7
61947,16040,04May99,6
61855,16040,04May99,6
61971,16040,04May99,14
61931,16040,04May99,7
61942,16040,04May99,8
61834,16040,04May99,9
61836,16040,04May99,9
61826,16040,04May99,10
61802,16040,04May99,6
61875,16040,04May99,18
61968,16040,04May99,14
61981,16040,04May99,16
61884,16040,04May99,18
61959,16040,04May99,5
61830,16040,04May99,15
61926,16040,04May99,3
61878,16040,04May99,26
61848,16040,04May99,18
61825,16040,04May99,5
61922,16040,04May99,6
61742,16040,04May99,25
61840,16040,04May99,18
61867,16040,04May99,12
61838,16040,04May99,8
61795,16040,04May99,7
61903,16040,04May99,23
61973,16040,04May99,35
61773,16040,04May99,8
61988,16040,04May99,8
61856,16040,04May99,8
61918,16040,04May99,8
61948,16040,04May99,9
61844,16040,04May99,5
61972,16040,04May99,3
61920,16040,04May99,12
61983,16040,04May99,18
61833,16040,04May99,6
61885,16040,04May99,7
61858,16040,04May99,8
61937,16040,04May99,17
61949,16040,04May99,20
61794,16040,04May99,29
61815,16040,04May99,14
61781,16040,04May99,13
61730,16040,04May99,5
61929,16040,04May99,4
61762,16040,04May99,28
61969,16040,04May99,6
61829,16040,04May99,14
61992,16040,04May99,3
61980,16040,04May99,15
61985,16040,04May99,7
61913,16040,04May99,10
61953,16040,04May99,21
61877,16040,04May99,5
61987,16040,04May99,38
61876,16040,04May99,29
61728,16040,04May99,4
61874,16040,04May99,20
61881,16040,04May99,42
61902,16040,04May99,114
61821,16040,04May99,8
61682,16040,04May99,12
61991,16040,04May99,8
61946,16040,04May99,8
61775,16040,04May99,6
61896,16040,04May99,8
61882,16040,04May99,5
61793,16040,04May99,19
61731,16040,04May99,10
61941,16040,04May99,10
61963,16040,04May99,13
61928,16040,04May99,13
61779,16040,04May99,8
61842,16040,04May99,16
61908,16040,04May99,4
61984,16040,04May99,18
61873,16040,04May99,15
61609,16040,04May99,8
61732,16040,04May99,6
61952,16040,04May99,12
61796,16040,04May99,4
61846,16040,04May99,12
61814,16040,04May99,7
61906,16040,04May99,21
61967,16040,04May99,8
61905,16040,04May99,9
61892,16040,04May99,5
61872,16040,04May99,6
61933,16040,04May99,17
61976,16040,04May99,25
61890,16040,04May99,18
61787,16040,04May99,8
61965,16040,04May99,12
61957,16040,04May99,10
61837,16040,04May99,22
61864,16040,04May99,4
61955,16040,04May99,11
61812,16040,04May99,19
61681,16040,04May99,13
61859,16040,04May99,5
61854,16040,04May99,11
61804,16040,04May99,25
61888,16040,04May99,3
61939,16040,04May99,13
61915,16040,04May99,12
61698,16040,04May99,4
61770,16040,04May99,10
61774,16040,04May99,4
61772,16040,04May99,3
61964,16040,04May99,9
61932,16040,04May99,5
61970,16040,04May99,6
61870,16040,04May99,10
61797,16040,04May99,8
61771,16040,04May99,12
61784,16040,04May99,25
61761,16040,04May99,29
61780,16040,04May99,8
61961,16040,04May99,15
61849,16040,04May99,8
61612,16040,04May99,8
61835,16040,04May99,8
61782,16040,04May99,26
61852,16040,04May99,20
61911,16040,04May99,19
61819,16040,04May99,13
61813,16040,04May99,18
61799,16040,04May99,136
61785,16040,04May99,8
61865,16040,04May99,17
61783,16040,04May99,6
61803,16040,04May99,16
61857,16040,04May99,11
61798,16040,04May99,7
61729,16040,04May99,8
61860,16040,04May99,12
61923,16040,04May99,10
61673,16040,04May99,16
61817,16040,04May99,37
61868,16040,04May99,10
61853,16040,04May99,7
61990,16040,04May99,17
61847,16040,04May99,8
61862,16040,04May99,17
61790,16040,04May99,6
61899,16040,04May99,10
61619,20000,04May99,7
61615,20000,04May99,4
61791,20000,04May99,23
61616,20000,04May99,5
61617,20000,04May99,6
61618,20000,04May99,4
61620,20000,04May99,8
61614,22025,04May99,1
61605,24072,04May99,20
61604,24072,04May99,8
61738,24072,04May99,135
61726,24072,04May99,69
61822,27066,04May99,36
61678,27066,04May99,28
61637,27066,04May99,25
61758,27066,04May99,30
61759,27066,04May99,33
61739,27066,04May99,21
61663,27066,04May99,22
61723,27066,04May99,61
61746,27066,04May99,5
61809,27066,04May99,33
61740,27066,04May99,7
61703,27066,04May99,6
61638,27066,04May99,5
61632,27066,04May99,38
61708,27066,04May99,23
61724,27066,04May99,12
61717,27066,04May99,28
61707,27066,04May99,12
61716,27066,04May99,45
61752,27066,04May99,4
61749,27066,04May99,12
61936,27066,04May99,22
61725,27066,04May99,12
61810,27066,04May99,30
61816,27066,04May99,26
61692,27066,04May99,28
61719,27066,04May99,5
61721,27066,04May99,6
61664,27066,04May99,18
61737,27066,04May99,23
61690,27066,04May99,6
61736,27066,04May99,60
61754,27066,04May99,31
61631,27066,04May99,27
61691,27066,04May99,14
61715,27066,04May99,34
61733,27066,04May99,38
61660,27066,04May99,20
61694,27066,04May99,80
61642,27066,04May99,36
61649,27066,04May99,16
61661,27066,04May99,5
61753,27066,04May99,18
61975,27066,04May99,35
61628,27066,04May99,40
61765,27066,04May99,65
61644,27066,04May99,35
61709,27066,04May99,22
61629,27066,04May99,37
61713,27066,04May99,37
61734,27066,04May99,41
61665,27066,04May99,5
61811,27066,04May99,27
61823,27066,04May99,4
61657,27066,04May99,22
61666,27066,04May99,16
61841,27066,04May99,17
61727,27066,04May99,34
61722,27066,04May99,32
61667,27066,04May99,14
61627,27066,04May99,8
61677,27066,04May99,7
61688,27066,04May99,29
61626,27066,04May99,30
61668,27066,04May99,25
61662,27066,04May99,23
61805,27066,04May99,25
61630,27066,04May99,28
61674,27066,04May99,37
61693,27066,04May99,28
61741,27066,04May99,20
61710,27066,04May99,20
61704,27066,04May99,7
61676,27066,04May99,20
61735,27066,04May99,18
61718,27066,04May99,62
61751,27066,04May99,8
61672,27066,04May99,43
61689,27066,04May99,5
61640,27066,04May99,36
61702,27066,04May99,17
61747,27066,04May99,23
61750,27066,04May99,24
61712,27066,04May99,32
61745,27066,04May99,17
61695,27066,04May99,13
61635,27066,04May99,33
61645,27066,04May99,6
61700,27066,04May99,4
61683,27066,04May99,8
61706,27066,04May99,25
61510,-1000,05May99,27
61530,-1000,05May99,140
61525,-1000,05May99,4
61554,-1000,05May99,7
61557,-1000,05May99,6
61531,-1000,05May99,5
61556,-1000,05May99,3
61506,-1000,05May99,23
61561,-1000,05May99,115
61513,-1000,05May99,2
61568,2019,05May99,7
61591,2019,05May99,27
61576,2019,05May99,13
61592,2019,05May99,9
61519,2019,05May99,8
61526,2019,05May99,6
61517,2019,05May99,9
61582,2019,05May99,12
61551,2019,05May99,6
61567,2019,05May99,6
61571,2019,05May99,3
61580,2019,05May99,6
61584,2019,05May99,5
61520,2019,05May99,11
61547,2019,05May99,16
61583,2019,05May99,5
61527,2019,05May99,4
61588,2019,05May99,19
61600,2019,05May99,8
61595,2019,05May99,10
61573,2019,05May99,5
61562,2019,05May99,5
61546,2019,05May99,5
61548,2019,05May99,10
61586,2019,05May99,10
61528,2019,05May99,6
61585,2019,05May99,11
61598,2019,05May99,11
61565,2019,05May99,6
61550,2019,05May99,11
61602,2019,05May99,29
61521,2019,05May99,6
61589,2019,05May99,7
61522,2019,05May99,5
61603,2019,05May99,12
61552,2019,05May99,5
61572,2019,05May99,5
61597,2019,05May99,14
61566,2019,05May99,6
61545,2019,05May99,15
61532,2019,05May99,5
61594,2019,05May99,5
61514,2019,05May99,5
61570,2019,05May99,9
61596,2019,05May99,7
61587,2019,05May99,10
61575,2019,05May99,19
61515,2019,05May99,5
61599,2019,05May99,7
61518,2019,05May99,6
61601,2019,05May99,5
61579,2019,05May99,12
61564,2019,05May99,7
61544,2019,05May99,7
61593,2019,05May99,8
61524,2019,05May99,7
61577,2019,05May99,3
61590,2019,05May99,13
61581,2019,05May99,7
61578,2019,05May99,5
61563,2019,05May99,6
61569,2019,05May99,8
61501,11019,05May99,19
61499,11019,05May99,8
61502,11019,05May99,1
61500,11019,05May99,5
61498,11019,05May99,4
61523,16040,05May99,7
61497,16040,05May99,5
61509,16040,05May99,6
61560,16040,05May99,15
61536,16040,05May99,7
61511,16040,05May99,3
61549,16040,05May99,6
61540,16040,05May99,8
61503,16040,05May99,14
61495,16040,05May99,12
61542,16040,05May99,11
61539,16040,05May99,7
61543,16040,05May99,14
61529,16040,05May99,7
61505,16040,05May99,27
61533,16040,05May99,9
61508,16040,05May99,4
61538,16040,05May99,8
61535,16040,05May99,7
61541,16040,05May99,5
61496,16040,05May99,10
61494,16040,05May99,12
61512,16040,05May99,9
61504,16040,05May99,11
61507,16040,05May99,4
61534,16040,05May99,14
61558,20000,05May99,6
61516,20000,05May99,1
61555,20000,05May99,6
61574,20000,05May99,1
61537,20000,05May99,15
61553,20000,05May99,5
61559,20000,05May99,58
61480,-1000,06May99,6
61479,-1000,06May99,1
61433,1006,06May99,3
61401,2019,06May99,9
61400,2019,06May99,2
61393,2019,06May99,1
61423,2019,06May99,9
61414,2019,06May99,6
61419,2019,06May99,4
61392,2019,06May99,2
61417,2019,06May99,5
61410,2019,06May99,4
61422,2019,06May99,7
61402,2019,06May99,8
61395,2019,06May99,2
61415,2019,06May99,6
61418,2019,06May99,2
61416,2019,06May99,2
61399,2019,06May99,1
61397,2019,06May99,1
61396,2019,06May99,8
61403,2019,06May99,2
61398,2019,06May99,8
61413,2019,06May99,4
61411,2019,06May99,4
61484,3010,06May99,10
61482,3010,06May99,13
61481,3010,06May99,11
61483,3010,06May99,12
61412,8045,06May99,4
61435,9009,06May99,5
61462,9009,06May99,2
61467,9009,06May99,6
61468,9009,06May99,5
61385,11019,06May99,1
61453,13016,06May99,4
61454,13016,06May99,5
61384,16040,06May99,2
61387,16040,06May99,3
61420,16040,06May99,16
61430,17077,06May99,17
61473,17077,06May99,1
61427,17077,06May99,10
61425,17077,06May99,10
61424,17077,06May99,7
61431,17077,06May99,5
61429,17077,06May99,13
61428,17077,06May99,2
61426,17077,06May99,7
61466,18071,06May99,6
61458,18071,06May99,6
61456,18071,06May99,6
61457,18071,06May99,6
61455,18071,06May99,5
61491,18071,06May99,7
61432,18071,06May99,8
61434,18071,06May99,1
61489,18071,06May99,5
61477,18071,06May99,10
61459,18071,06May99,5
61470,18071,06May99,5
61490,18071,06May99,4
61440,19060,06May99,4
61436,19060,06May99,10
61450,19060,06May99,2
61478,19060,06May99,4
61488,19060,06May99,5
61449,19060,06May99,3
61469,19060,06May99,3
61441,19060,06May99,6
61446,19060,06May99,4
61474,19060,06May99,3
61460,19060,06May99,8
61437,19060,06May99,5
61452,19060,06May99,11
61471,19060,06May99,6
61476,19060,06May99,12
61461,19060,06May99,9
61464,19060,06May99,6
61447,19060,06May99,4
61463,19060,06May99,7
61438,19060,06May99,6
61442,19060,06May99,5
61472,19060,06May99,6
61486,19060,06May99,5
61445,19060,06May99,3
61485,19060,06May99,5
61465,19060,06May99,8
61448,19060,06May99,4
61444,19060,06May99,2
61493,19060,06May99,14
61475,19060,06May99,3
61487,19060,06May99,2
61492,19060,06May99,17
61451,19060,06May99,5
61443,19060,06May99,7
61389,20000,06May99,1
61408,20000,06May99,4
61405,20000,06May99,3
61394,20000,06May99,3
61386,20000,06May99,7
61409,20000,06May99,1
61404,20000,06May99,3
61406,20000,06May99,2
61421,20000,06May99,1
61407,20000,06May99,3
61388,20000,06May99,2
61439,21052,06May99,3
61391,24072,06May99,5
61390,24072,06May99,13
61350,2019,07May99,1
61373,2019,07May99,15
61376,2019,07May99,4
61371,2019,07May99,5
61368,2019,07May99,7
61363,2019,07May99,6
61369,2019,07May99,4
61360,2019,07May99,66
61370,2019,07May99,5
61365,2019,07May99,9
61366,2019,07May99,8
61367,2019,07May99,6
61372,2019,07May99,6
61364,2019,07May99,7
61375,6020,07May99,6
61374,6020,07May99,17
61382,11019,07May99,35
61379,11019,07May99,30
61380,11019,07May99,40
61348,11019,07May99,6
61346,11019,07May99,3
61381,11019,07May99,31
61347,11019,07May99,4
61359,16040,07May99,1
61351,16040,07May99,1
61352,16040,07May99,1
61358,16040,07May99,157
61353,16040,07May99,1
61378,17077,07May99,13
61377,17077,07May99,21
61361,20000,07May99,3
61349,20000,07May99,4
61357,20000,07May99,1
61362,20000,07May99,1
61356,20000,07May99,1
61354,20000,07May99,1
61355,20000,07May99,1
61383,27066,07May99,41
61106,-1000,08May99,10
61313,-1000,08May99,12
61246,-1000,08May99,126
61244,-1000,08May99,202
61234,-1000,08May99,111
61125,-1000,08May99,9
61153,-1000,08May99,7
61088,-1000,08May99,10
61145,-1000,08May99,30
61227,-1000,08May99,11
61341,-1000,08May99,13
61279,-1000,08May99,89
61304,-1000,08May99,25
61338,-1000,08May99,34
61294,-1000,08May99,71
61278,-1000,08May99,182
61126,-1000,08May99,12
61283,-1000,08May99,101
61340,-1000,08May99,26
61281,-1000,08May99,296
61130,-1000,08May99,50
61258,-1000,08May99,78
61111,-1000,08May99,15
61133,-1000,08May99,104
61310,-1000,08May99,60
61069,-1000,08May99,11
61235,-1000,08May99,113
61080,-1000,08May99,6
61311,-1000,08May99,15
61288,-1000,08May99,45
61236,-1000,08May99,84
61082,1006,08May99,32
61141,1006,08May99,31
61215,2019,08May99,6
61211,2019,08May99,6
61200,2019,08May99,4
61207,2019,08May99,6
61212,2019,08May99,5
61229,2019,08May99,5
61231,2019,08May99,6
61228,2019,08May99,3
61182,2019,08May99,11
61208,2019,08May99,6
61201,2019,08May99,9
61204,2019,08May99,5
61199,2019,08May99,4
61206,2019,08May99,6
61202,2019,08May99,5
61134,2019,08May99,38
61217,2019,08May99,5
61203,2019,08May99,7
61195,2019,08May99,6
61209,2019,08May99,9
61189,2019,08May99,7
61214,2019,08May99,6
61198,2019,08May99,4
61197,2019,08May99,5
61218,2019,08May99,5
61188,2019,08May99,8
61191,2019,08May99,7
61205,2019,08May99,6
61232,2019,08May99,5
61196,2019,08May99,2
61219,2019,08May99,5
61216,2019,08May99,5
61276,2019,08May99,11
61277,2019,08May99,6
61183,2019,08May99,7
61187,2019,08May99,9
61190,2019,08May99,5
61213,2019,08May99,8
61194,2019,08May99,6
61184,2019,08May99,6
61210,2019,08May99,6
61053,6020,08May99,35
61054,6020,08May99,17
61108,6020,08May99,31
60997,6020,08May99,4
61314,6020,08May99,23
60995,6020,08May99,19
61033,6020,08May99,30
61316,6020,08May99,38
61335,6020,08May99,70
61122,6020,08May99,32
61336,6020,08May99,3
61072,6020,08May99,5
61079,6020,08May99,21
61110,6020,08May99,21
60999,6020,08May99,16
61321,6020,08May99,23
61061,6020,08May99,23
61136,6020,08May99,25
61342,6020,08May99,19
61124,6020,08May99,34
60996,6020,08May99,15
61055,6020,08May99,46
61337,6020,08May99,20
61326,6020,08May99,23
61324,6020,08May99,18
61046,6020,08May99,57
61004,6020,08May99,22
61003,6020,08May99,20
61329,6020,08May99,23
61331,6020,08May99,20
61322,6020,08May99,19
61045,6020,08May99,20
61306,6020,08May99,27
61328,6020,08May99,25
61121,6020,08May99,32
61135,6020,08May99,37
61327,6020,08May99,16
61343,6020,08May99,13
61344,6020,08May99,26
61050,6020,08May99,24
61325,6020,08May99,21
61007,6020,08May99,6
61318,6020,08May99,12
61315,6020,08May99,21
61345,6020,08May99,12
61323,6020,08May99,20
60998,6020,08May99,15
61168,6020,08May99,17
61312,6020,08May99,15
61333,6020,08May99,20
60994,6020,08May99,11
61305,6020,08May99,33
61339,6020,08May99,20
61109,6020,08May99,26
61002,6020,08May99,11
61006,6020,08May99,23
61332,6020,08May99,29
61307,6020,08May99,25
61172,8045,08May99,10
61268,16040,08May99,9
61275,16040,08May99,8
61233,16040,08May99,5
61272,16040,08May99,5
61253,16040,08May99,21
61298,16040,08May99,8
61241,16040,08May99,5
61249,16040,08May99,5
61274,16040,08May99,8
61301,16040,08May99,9
61181,16040,08May99,5
61245,16040,08May99,11
61256,16040,08May99,41
61303,16040,08May99,5
61255,16040,08May99,6
61180,16040,08May99,4
61273,16040,08May99,6
61271,16040,08May99,6
61270,16040,08May99,16
61261,16040,08May99,6
61260,16040,08May99,8
61264,16040,08May99,9
61263,16040,08May99,7
61224,16040,08May99,6
61222,16040,08May99,6
61262,16040,08May99,10
61300,16040,08May99,12
61238,16040,08May99,10
61230,16040,08May99,7
61297,16040,08May99,12
61240,16040,08May99,15
61243,16040,08May99,7
61267,16040,08May99,8
61248,16040,08May99,6
61269,16040,08May99,8
61254,16040,08May99,5
61237,16040,08May99,6
61250,16040,08May99,5
61257,16040,08May99,4
61302,16040,08May99,6
61167,16040,08May99,15
61239,16040,08May99,9
61265,16040,08May99,8
61225,16040,08May99,13
61251,16040,08May99,10
61221,16040,08May99,15
61259,16040,08May99,8
61266,16040,08May99,8
61223,16040,08May99,6
61252,16040,08May99,8
61242,16040,08May99,7
61299,16040,08May99,22
61247,16040,08May99,8
61226,16040,08May99,7
61176,17077,08May99,28
61052,17077,08May99,6
61157,17077,08May99,21
61165,17077,08May99,22
61147,17077,08May99,23
61014,17077,08May99,10
61163,17077,08May99,12
61090,17077,08May99,5
61156,17077,08May99,26
61140,17077,08May99,19
61018,17077,08May99,24
61086,17077,08May99,31
61008,17077,08May99,6
61044,17077,08May99,7
61166,17077,08May99,35
61095,17077,08May99,3
61101,17077,08May99,29
61036,17077,08May99,27
61220,17077,08May99,25
61330,17077,08May99,37
61060,17077,08May99,24
61138,17077,08May99,24
61070,17077,08May99,8
61056,17077,08May99,38
61320,17077,08May99,28
61151,17077,08May99,24
61170,17077,08May99,23
61000,17077,08May99,2
61155,17077,08May99,45
61308,17077,08May99,33
61149,17077,08May99,18
61144,17077,08May99,22
61139,17077,08May99,22
61137,17077,08May99,28
61129,17077,08May99,23
61128,17077,08May99,13
61116,17077,08May99,29
61094,17077,08May99,30
61093,17077,08May99,25
61063,17077,08May99,20
61057,17077,08May99,25
61041,17077,08May99,10
61037,17077,08May99,23
61034,17077,08May99,20
61019,17077,08May99,28
61017,17077,08May99,23
61011,17077,08May99,18
61067,17077,08May99,28
61048,17077,08May99,5
61051,17077,08May99,12
61035,17077,08May99,21
61105,17077,08May99,14
61025,17077,08May99,47
61065,17077,08May99,10
61131,17077,08May99,25
61154,17077,08May99,38
61012,17077,08May99,27
61059,17077,08May99,30
61091,17077,08May99,47
61066,17077,08May99,25
61026,17077,08May99,23
61113,17077,08May99,23
61100,17077,08May99,25
61103,17077,08May99,24
61015,17077,08May99,30
61117,17077,08May99,25
61039,17077,08May99,21
61049,17077,08May99,27
61027,17077,08May99,25
61081,17077,08May99,21
61098,17077,08May99,21
61084,17077,08May99,11
61074,17077,08May99,24
61114,17077,08May99,27
61047,17077,08May99,31
61001,17077,08May99,9
61076,17077,08May99,6
61174,17077,08May99,23
61030,17077,08May99,22
61038,17077,08May99,41
61150,17077,08May99,25
61071,17077,08May99,18
61179,17077,08May99,26
61143,17077,08May99,19
61107,17077,08May99,11
61020,17077,08May99,21
61162,17077,08May99,16
61317,17077,08May99,19
61185,17077,08May99,19
61118,17077,08May99,35
61064,17077,08May99,6
61132,17077,08May99,15
61173,17077,08May99,17
61123,17077,08May99,8
61164,17077,08May99,20
61087,17077,08May99,37
61159,17077,08May99,16
61022,17077,08May99,4
61158,17077,08May99,21
61127,17077,08May99,10
61142,17077,08May99,19
61040,17077,08May99,36
61077,17077,08May99,17
61178,17077,08May99,25
61152,17077,08May99,39
61309,17077,08May99,30
61078,17077,08May99,27
61319,17077,08May99,22
61062,17077,08May99,17
61104,17077,08May99,19
61042,17077,08May99,21
61013,17077,08May99,35
61097,17077,08May99,40
61119,17077,08May99,48
61161,17077,08May99,27
61009,17077,08May99,26
61005,17077,08May99,20
61115,17077,08May99,18
61148,17077,08May99,24
61068,17077,08May99,17
61075,17077,08May99,53
61085,17077,08May99,21
61073,17077,08May99,23
61175,17077,08May99,23
61024,17077,08May99,43
61120,17077,08May99,37
61089,17077,08May99,24
61010,17077,08May99,18
61092,17077,08May99,20
61169,17077,08May99,40
61096,17077,08May99,20
61021,17077,08May99,28
61032,17077,08May99,20
61334,17077,08May99,24
61186,17077,08May99,16
61043,17077,08May99,22
61028,17077,08May99,27
61016,17077,08May99,5
61177,17077,08May99,11
61160,17077,08May99,18
61083,17077,08May99,28
61058,17077,08May99,37
61023,17077,08May99,24
61112,17077,08May99,27
61102,17077,08May99,13
61146,17077,08May99,26
61031,17077,08May99,22
61029,17077,08May99,9
61171,17077,08May99,11
